employee_id,store_id,name,role,shift,hire_date,skill_factor
emp_02927,store_028,Liam Nguyen,dispenser,morning,2023-12-11,0.916
emp_02928,store_016,Sarah Anderson,dispenser,morning,2021-04-28,1.035
emp_02929,store_018,Layla Robinson,picker,evening,2021-02-21,0.877
emp_02930,store_049,Bianca Baker,picker,midday,2024-04-20,1.062
emp_02931,store_032,Aisha Smith,stager,evening,2022-06-22,1.087
emp_02932,store_038,Andre Williams,picker,evening,2024-02-27,1.086
emp_02933,store_049,Aarav Harris,stager,morning,2024-09-29,0.935
emp_02934,store_046,Deja Baker,picker,midday,2024-06-04,0.762
emp_02935,store_039,Sofia Jones,picker,evening,2023-12-20,1.048
emp_02936,store_032,Andre Davis,stager,midday,2024-04-23,0.874
emp_02937,store_029,Jalen Brown,stager,midday,2023-02-22,1.061
emp_02938,store_007,Sofia Gupta,picker,morning,2023-09-21,0.855
emp_02939,store_031,Kai Kim,stager,morning,2022-03-08,1.003
emp_02940,store_048,Taylor Shah,stager,evening,2024-05-03,1.302
emp_02941,store_019,Ravi Walker,stager,morning,2021-05-18,1.42
emp_02942,store_046,Hannah Chen,dispenser,midday,2024-09-14,0.723
emp_02943,store_009,Daniel Brown,picker,morning,2023-04-22,0.811
emp_02944,store_004,Aisha Robinson,dispenser,evening,2024-07-09,1.039
emp_02945,store_017,Anika Diaz,picker,midday,2024-11-02,1.341
emp_02946,store_045,Taylor Patel,stager,evening,2025-05-17,0.842
emp_02947,store_038,Ravi Anderson,picker,evening,2024-01-06,1.047
emp_02948,store_033,Jalen Shah,stager,evening,2021-03-04,1.062
emp_02949,store_005,Jordan Miller,dispenser,morning,2021-11-26,1.305
emp_02950,store_049,Liam Martinez,picker,evening,2025-02-19,0.852
emp_02951,store_015,Ravi Anderson,stager,evening,2021-12-20,0.823
emp_02952,store_004,Hannah Miller,dispenser,morning,2023-05-08,1.07
emp_02953,store_031,Deja Williams,picker,morning,2023-02-18,0.85
emp_02954,store_037,Noah Brooks,picker,evening,2024-09-30,0.74
emp_02955,store_006,Isaiah Walker,dispenser,morning,2024-05-13,0.812
emp_02956,store_043,Taylor Carter,picker,midday,2025-01-27,0.987
emp_02957,store_049,Sarah Shah,picker,evening,2021-04-13,1.223
emp_02958,store_018,Liam Diaz,picker,evening,2021-08-30,0.917
emp_02959,store_017,Bianca Johnson,dispenser,midday,2021-04-01,1.179
emp_02960,store_032,Grace Chen,dispenser,midday,2022-08-05,1.111
emp_02961,store_044,Layla Smith,dispenser,midday,2022-12-27,0.926
emp_02962,store_007,Sam Nguyen,dispenser,evening,2024-10-04,0.809
emp_02963,store_042,Olivia Singh,picker,evening,2022-08-03,0.987
emp_02964,store_040,Grace Smith,picker,midday,2024-06-06,1.047
emp_02965,store_028,Andre Lee,picker,morning,2021-11-10,0.868
emp_02966,store_036,Mia Carter,picker,morning,2022-12-30,1.04
emp_02967,store_038,Carlos Anderson,stager,evening,2024-03-21,1.075
emp_02968,store_050,Noah Miller,picker,evening,2023-10-25,0.855
emp_02969,store_015,Hannah Jones,stager,midday,2021-11-06,1.064
emp_02970,store_049,Andre Kim,picker,morning,2024-06-30,0.941
emp_02971,store_005,Bianca Nguyen,picker,evening,2022-05-24,1.42
emp_02972,store_023,Daniel Williams,stager,morning,2025-01-03,1.261
emp_02973,store_027,Aarav Harris,picker,morning,2022-05-25,1.058
emp_02974,store_003,Kai Miller,dispenser,evening,2021-07-13,1.248
emp_02975,store_026,Daniel Johnson,picker,midday,2025-03-17,1.016
emp_02976,store_020,Hannah Brown,picker,evening,2021-07-19,0.97
emp_02977,store_028,Jalen Garcia,picker,morning,2025-06-02,1.103
emp_02978,store_037,Andre Lopez,picker,evening,2023-09-19,1.021
emp_02979,store_048,Alex Miller,picker,evening,2025-02-02,0.753
emp_02980,store_001,Sam Williams,dispenser,evening,2021-10-25,0.975
emp_02981,store_007,Ben Walker,picker,morning,2022-10-31,0.845
emp_02982,store_040,Noah Robinson,picker,midday,2022-06-27,1.058
emp_02983,store_035,Grace Singh,picker,evening,2023-03-22,0.885
emp_02984,store_045,Ravi Gupta,stager,evening,2023-02-20,0.81
emp_02985,store_037,Layla Nguyen,picker,midday,2022-10-05,1.054
emp_02986,store_043,Bianca Patel,picker,morning,2025-01-19,0.956
emp_02987,store_039,Sarah Johnson,stager,morning,2024-11-28,1.228
emp_02988,store_025,Alex Johnson,dispenser,morning,2021-05-25,1.088
emp_02989,store_031,Noah Davis,picker,midday,2022-10-06,0.977
emp_02990,store_016,Carlos Brown,picker,evening,2024-04-01,0.948
emp_02991,store_017,Aarav Baker,picker,morning,2024-05-01,0.873
emp_02992,store_042,Jordan Walker,stager,morning,2022-09-04,0.909
emp_02993,store_034,Mia Jones,dispenser,evening,2022-07-16,1.0
emp_02994,store_048,Priya Kim,dispenser,midday,2023-04-21,1.05
emp_02995,store_004,Jordan Harris,picker,midday,2023-01-16,0.913
emp_02996,store_032,Layla Miller,stager,morning,2024-03-15,1.037
emp_02997,store_029,Fatima Davis,dispenser,evening,2025-07-08,0.95
emp_02998,store_039,Carlos Diaz,picker,midday,2022-06-13,1.131
emp_02999,store_026,Deja Thomas,dispenser,midday,2022-11-21,1.065
emp_03000,store_045,Ben Jones,picker,evening,2022-11-16,0.693
emp_03001,store_039,Priya Chen,stager,morning,2021-08-31,1.007
emp_03002,store_012,Deja Thomas,picker,midday,2023-05-27,1.053
emp_03003,store_031,Kai Patel,stager,morning,2023-03-11,0.84
emp_03004,store_002,Deja Garcia,picker,evening,2021-07-24,1.026
emp_03005,store_006,Hannah Miller,picker,evening,2024-08-02,1.186
emp_03006,store_025,Aarav Thomas,dispenser,evening,2021-01-31,0.967
emp_03007,store_007,Sofia Miller,picker,morning,2022-02-06,0.84
emp_03008,store_006,Liam Lee,picker,morning,2025-07-01,0.984
emp_03009,store_018,Hannah Wilson,picker,morning,2024-07-31,1.164
emp_03010,store_028,Bianca Chen,picker,morning,2022-02-22,0.994
emp_03011,store_034,Layla Diaz,picker,midday,2022-12-10,0.97
emp_03012,store_045,Mia Wilson,stager,evening,2021-04-09,0.669
emp_03013,store_030,Maya Garcia,stager,evening,2021-12-25,1.224
emp_03014,store_020,Fatima Martinez,picker,midday,2022-06-03,0.963
emp_03015,store_024,Alex Shah,dispenser,midday,2022-06-06,1.125
emp_03016,store_020,Jalen Robinson,stager,midday,2022-11-25,0.984
emp_03017,store_048,Bianca Carter,picker,morning,2021-11-12,1.108
emp_03018,store_046,Jalen Thomas,dispenser,evening,2024-06-13,1.311
emp_03019,store_049,Anika Lee,stager,midday,2025-05-04,1.24
emp_03020,store_026,Grace Shah,stager,midday,2024-08-14,0.965
emp_03021,store_042,Elena Wilson,stager,evening,2024-01-09,1.049
emp_03022,store_025,Andre Young,stager,midday,2022-12-26,1.084
emp_03023,store_046,Andre Patel,picker,midday,2022-05-21,0.723
emp_03024,store_003,Elena Baker,picker,midday,2024-05-31,0.923
emp_03025,store_015,Isaiah Patel,picker,morning,2022-11-09,0.711
emp_03026,store_015,Aarav Baker,dispenser,evening,2025-06-02,0.915
emp_03027,store_041,Noah Lee,stager,midday,2023-11-01,0.748
emp_03028,store_019,Andre Williams,picker,midday,2022-12-09,0.977
emp_03029,store_012,Maya Garcia,picker,midday,2023-05-26,0.993
emp_03030,store_004,Ethan Williams,dispenser,evening,2023-01-11,1.238
emp_03031,store_045,Ben Anderson,picker,evening,2024-11-06,0.911
emp_03032,store_042,Kai Diaz,stager,evening,2024-05-05,0.933
emp_03033,store_008,Hannah Wilson,picker,evening,2025-02-14,0.818
emp_03034,store_025,Priya Nguyen,dispenser,evening,2023-11-20,1.051
emp_03035,store_050,Amara Gupta,picker,midday,2023-09-13,1.186
emp_03036,store_038,Sarah Brown,stager,midday,2023-07-10,0.84
emp_03037,store_044,Anika Wilson,picker,evening,2024-05-10,0.969
emp_03038,store_035,Mia Singh,stager,midday,2021-12-25,1.03
emp_03039,store_018,Fatima Nguyen,picker,midday,2021-11-30,1.058
emp_03040,store_034,Ben Carter,picker,morning,2024-08-16,1.196
emp_03041,store_043,Daniel Young,picker,evening,2022-03-07,1.353
emp_03042,store_012,Taylor Baker,picker,evening,2024-03-29,1.068
emp_03043,store_036,Bianca Anderson,dispenser,morning,2022-04-17,1.04
emp_03044,store_012,Aisha Brooks,dispenser,evening,2023-12-06,1.071
emp_03045,store_025,Aisha Martinez,picker,evening,2024-05-07,0.965
emp_03046,store_043,Sarah Singh,dispenser,midday,2021-09-07,1.033
emp_03047,store_001,Mia Walker,picker,morning,2022-08-15,1.043
emp_03048,store_004,Grace Young,dispenser,evening,2022-08-16,0.906
emp_03049,store_021,Taylor Thomas,stager,morning,2025-05-30,0.957
emp_03050,store_031,Carlos Davis,picker,midday,2022-09-26,0.948
emp_03051,store_027,Ben Baker,dispenser,morning,2022-02-11,0.743
emp_03052,store_047,Aisha Lee,dispenser,midday,2022-01-09,0.84
emp_03053,store_001,Mia Lee,picker,morning,2022-11-10,1.154
emp_03054,store_002,Alex Kim,dispenser,midday,2024-09-30,0.649
emp_03055,store_025,Noah Johnson,picker,midday,2021-06-27,1.022
emp_03056,store_046,Fatima Gupta,picker,morning,2025-07-13,1.014
emp_03057,store_029,Isaiah Thomas,picker,evening,2023-08-20,1.178
emp_03058,store_003,Aarav Johnson,picker,evening,2025-04-06,1.13
emp_03059,store_013,Chloe Jones,picker,evening,2025-01-26,0.873
emp_03060,store_037,Noah Chen,stager,midday,2024-05-27,0.96
emp_03061,store_030,Zoe Young,dispenser,evening,2024-03-04,0.804
emp_03062,store_008,Sofia Walker,picker,evening,2021-05-29,0.965
emp_03063,store_024,Maya Lee,picker,morning,2024-03-12,1.055
emp_03064,store_030,Aisha Singh,dispenser,evening,2022-04-30,0.84
emp_03065,store_009,Liam Lee,picker,evening,2023-12-06,1.145
emp_03066,store_037,Deja Jones,stager,morning,2022-09-12,1.088
emp_03067,store_006,Maya Carter,stager,morning,2025-05-25,1.383
emp_03068,store_030,Taylor Harris,picker,morning,2023-08-02,1.014
emp_03069,store_032,Carlos Lopez,picker,midday,2023-02-28,0.935
emp_03070,store_039,Andre Brown,picker,evening,2024-10-10,0.77
emp_03071,store_042,Noah Carter,stager,midday,2022-06-30,0.958
emp_03072,store_012,Sarah Harris,picker,evening,2024-04-18,1.215
emp_03073,store_005,Hannah Smith,picker,evening,2023-01-21,1.124
emp_03074,store_018,Ben Williams,dispenser,evening,2022-12-11,0.694
emp_03075,store_044,Kai Kim,picker,evening,2021-09-16,0.697
emp_03076,store_001,Chloe Carter,dispenser,midday,2023-10-15,1.026
emp_03077,store_001,Andre Robinson,stager,midday,2022-03-26,1.259
emp_03078,store_046,Olivia Garcia,dispenser,morning,2023-07-30,1.03
emp_03079,store_011,Sarah Chen,picker,evening,2021-11-30,1.204
emp_03080,store_036,Isaiah Anderson,stager,morning,2021-07-02,1.234
emp_03081,store_032,Deja Chen,picker,evening,2022-06-21,1.278
emp_03082,store_046,Anika Carter,picker,midday,2021-05-29,0.901
emp_03083,store_025,Maya Anderson,dispenser,midday,2021-05-15,0.643
emp_03084,store_004,Amara Brooks,dispenser,morning,2024-03-22,0.903
emp_03085,store_024,Ben Williams,dispenser,evening,2021-06-26,0.763
emp_03086,store_021,Anika Smith,picker,morning,2025-03-04,0.803
emp_03087,store_024,Amara Williams,picker,evening,2021-10-06,1.116
emp_03088,store_013,Sam Brooks,picker,midday,2024-04-30,0.74
emp_03089,store_021,Anika Young,stager,evening,2024-03-21,1.184
emp_03090,store_020,Kai Singh,stager,midday,2022-04-10,1.005
emp_03091,store_042,Ethan Wilson,picker,midday,2022-12-07,0.836
emp_03092,store_009,Isaiah Lopez,stager,morning,2023-04-27,0.926
emp_03093,store_047,Chloe Lopez,picker,morning,2025-07-07,0.819
emp_03094,store_020,Anika Davis,dispenser,evening,2025-05-04,0.82
emp_03095,store_005,Noah Diaz,picker,evening,2022-01-11,0.954
emp_03096,store_005,Jalen Davis,picker,evening,2023-01-08,1.08
emp_03097,store_029,Layla Wilson,picker,morning,2023-05-12,1.026
emp_03098,store_034,Isaiah Miller,picker,midday,2021-03-21,0.703
emp_03099,store_048,Hannah Young,picker,midday,2024-01-15,1.07
emp_03100,store_033,Jordan Chen,picker,midday,2025-06-27,1.189
emp_03101,store_015,Jordan Jones,picker,morning,2024-01-12,1.347
emp_03102,store_004,Amara Lee,picker,midday,2022-07-21,0.959
emp_03103,store_046,Liam Brooks,picker,midday,2023-03-25,0.858
emp_03104,store_011,Deja Smith,picker,morning,2024-05-01,1.171
emp_03105,store_003,Ben Baker,picker,midday,2024-07-12,0.864
emp_03106,store_045,Aisha Shah,picker,evening,2021-07-28,1.236
emp_03107,store_015,Taylor Jones,picker,morning,2024-05-15,1.064
emp_03108,store_044,Layla Walker,picker,midday,2024-12-13,1.037
emp_03109,store_029,Daniel Robinson,stager,morning,2023-04-12,1.235
emp_03110,store_046,Fatima Harris,stager,midday,2024-12-01,1.083
emp_03111,store_006,Carlos Chen,stager,midday,2022-10-05,1.338
emp_03112,store_037,Amara Anderson,picker,morning,2023-05-06,0.996
emp_03113,store_049,Bianca Harris,dispenser,morning,2025-01-13,1.057
emp_03114,store_012,Liam Walker,dispenser,evening,2024-11-06,0.968
emp_03115,store_044,Layla Baker,stager,midday,2022-08-02,0.687
emp_03116,store_003,Sofia Brown,dispenser,midday,2024-12-13,1.124
emp_03117,store_013,Liam Singh,dispenser,evening,2024-04-23,0.803
emp_03118,store_044,Aisha Diaz,picker,evening,2025-03-19,1.046
emp_03119,store_005,Ethan Gupta,picker,evening,2021-01-25,1.131
emp_03120,store_014,Bianca Anderson,stager,midday,2022-12-15,0.986
emp_03121,store_009,Taylor Patel,dispenser,evening,2025-04-07,1.122
emp_03122,store_019,Jordan Robinson,picker,evening,2021-07-12,0.883
emp_03123,store_015,Deja Miller,dispenser,midday,2022-12-10,0.885
emp_03124,store_049,Maya Shah,stager,evening,2022-11-29,1.189
emp_03125,store_010,Olivia Lopez,picker,evening,2024-03-28,0.968
emp_03126,store_001,Noah Nguyen,stager,midday,2025-08-16,1.027
emp_03127,store_036,Sarah Garcia,picker,morning,2025-05-13,0.757
emp_03128,store_045,Sarah Martinez,dispenser,midday,2024-11-23,0.926
emp_03129,store_044,Elena Nguyen,picker,midday,2022-09-21,1.086
emp_03130,store_038,Maya Wilson,stager,morning,2021-02-12,0.928
emp_03131,store_001,Daniel Harris,picker,midday,2021-01-17,0.739
emp_03132,store_014,Liam Williams,picker,morning,2021-05-30,1.07
emp_03133,store_032,Noah Chen,picker,midday,2021-08-05,0.911
emp_03134,store_030,Deja Nguyen,picker,morning,2024-07-09,1.084
emp_03135,store_012,Fatima Walker,stager,morning,2022-09-23,0.75
emp_03136,store_022,Andre Anderson,dispenser,evening,2025-06-01,0.877
emp_03137,store_003,Alex Johnson,stager,morning,2021-01-12,0.79
emp_03138,store_041,Olivia Martinez,stager,midday,2022-05-13,0.735
emp_03139,store_001,Noah Lee,picker,morning,2025-06-16,1.056
emp_03140,store_009,Aarav Gupta,stager,evening,2022-11-17,0.961
emp_03141,store_030,Ravi Harris,picker,evening,2022-01-17,1.147
emp_03142,store_006,Priya Gupta,picker,morning,2023-03-21,0.856
emp_03143,store_003,Deja Walker,picker,morning,2024-11-22,1.092
emp_03144,store_010,Liam Martinez,picker,morning,2021-06-09,0.861
emp_03145,store_017,Carlos Anderson,picker,midday,2021-08-23,0.965
emp_03146,store_006,Daniel Diaz,dispenser,evening,2025-03-20,1.008
emp_03147,store_036,Daniel Brown,picker,evening,2025-06-17,1.093
emp_03148,store_039,Daniel Brooks,stager,midday,2023-12-11,1.23
emp_03149,store_008,Maya Nguyen,picker,morning,2023-06-08,1.216
emp_03150,store_007,Taylor Kim,dispenser,morning,2024-01-02,0.862
emp_03151,store_024,Kai Nguyen,picker,evening,2023-08-08,0.754
emp_03152,store_045,Daniel Singh,dispenser,evening,2021-07-12,0.919
emp_03153,store_025,Layla Diaz,stager,midday,2024-01-01,1.049
emp_03154,store_049,Ethan Brooks,dispenser,evening,2023-02-08,1.014
emp_03155,store_039,Deja Walker,dispenser,evening,2022-07-20,0.789
emp_03156,store_022,Jordan Wilson,dispenser,morning,2024-09-08,0.989
emp_03157,store_007,Sarah Chen,dispenser,morning,2021-04-21,1.166
emp_03158,store_012,Jalen Miller,stager,morning,2024-07-04,1.195
emp_03159,store_015,Anika Garcia,picker,midday,2023-09-25,1.053
emp_03160,store_018,Carlos Smith,stager,evening,2025-03-12,0.981
emp_03161,store_008,Elena Singh,picker,morning,2024-10-10,1.395
emp_03162,store_009,Aarav Carter,stager,morning,2024-07-22,0.935
emp_03163,store_014,Chloe Diaz,dispenser,morning,2021-09-25,0.957
emp_03164,store_046,Liam Wilson,picker,morning,2024-11-25,1.25
emp_03165,store_007,Carlos Martinez,picker,morning,2023-05-06,0.991
emp_03166,store_022,Olivia Garcia,dispenser,midday,2022-02-08,0.954
emp_03167,store_001,Fatima Williams,stager,midday,2023-07-25,1.067
emp_03168,store_030,Ben Patel,picker,evening,2022-04-05,0.869
emp_03169,store_009,Anika Kim,stager,evening,2025-07-23,0.906
emp_03170,store_044,Andre Lopez,dispenser,midday,2023-02-14,0.787
emp_03171,store_039,Zoe Davis,picker,morning,2025-05-28,1.199
emp_03172,store_002,Isaiah Brooks,picker,evening,2023-03-04,0.928
emp_03173,store_026,Elena Brown,picker,midday,2023-09-25,0.738
emp_03174,store_001,Maya Jones,picker,evening,2023-01-25,0.882
emp_03175,store_027,Alex Jones,dispenser,morning,2024-12-05,1.149
emp_03176,store_026,Anika Nguyen,dispenser,evening,2025-07-05,0.902
emp_03177,store_026,Hannah Gupta,picker,evening,2021-03-16,1.196
emp_03178,store_029,Noah Davis,dispenser,evening,2022-09-20,1.078
emp_03179,store_039,Liam Anderson,dispenser,midday,2024-08-18,0.958
emp_03180,store_039,Sam Davis,picker,morning,2021-12-12,0.797
emp_03181,store_025,Jalen Carter,picker,midday,2022-03-20,1.059
emp_03182,store_027,Layla Robinson,stager,evening,2024-11-25,0.946
emp_03183,store_021,Taylor Robinson,picker,morning,2023-12-30,1.14
emp_03184,store_048,Ben Smith,picker,evening,2023-04-15,1.196
emp_03185,store_010,Anika Shah,stager,evening,2024-03-15,0.944
emp_03186,store_044,Fatima Davis,picker,evening,2022-11-25,0.655
emp_03187,store_016,Jalen Lee,dispenser,morning,2023-01-19,0.924
emp_03188,store_043,Grace Diaz,picker,morning,2022-06-18,0.597
emp_03189,store_013,Andre Brooks,dispenser,evening,2023-01-20,1.239
emp_03190,store_043,Noah Anderson,picker,midday,2025-01-12,1.053
emp_03191,store_018,Isaiah Lopez,picker,midday,2025-06-19,0.747
emp_03192,store_030,Isaiah Smith,picker,evening,2022-11-19,1.053
emp_03193,store_013,Sarah Wilson,picker,midday,2023-03-16,1.01
emp_03194,store_025,Taylor Jones,dispenser,morning,2023-06-02,1.154
emp_03195,store_014,Jalen Johnson,dispenser,morning,2024-01-02,1.07
emp_03196,store_045,Layla Williams,dispenser,evening,2022-09-20,1.071
emp_03197,store_033,Chloe Harris,picker,midday,2024-03-25,0.853
emp_03198,store_025,Ravi Chen,picker,morning,2022-05-06,1.227
emp_03199,store_001,Maya Thomas,picker,evening,2024-04-20,1.086
emp_03200,store_008,Mia Brown,picker,midday,2021-04-18,0.99
emp_03201,store_043,Grace Walker,dispenser,morning,2023-05-01,0.876
emp_03202,store_008,Kai Young,picker,midday,2022-03-14,0.828
emp_03203,store_046,Sam Diaz,dispenser,morning,2024-10-26,0.842
emp_03204,store_002,Bianca Lopez,picker,evening,2025-08-11,1.048
emp_03205,store_023,Maya Smith,dispenser,evening,2023-07-04,1.051
emp_03206,store_006,Isaiah Harris,dispenser,morning,2022-03-05,1.063
emp_03207,store_024,Deja Kim,dispenser,evening,2025-06-22,0.857
emp_03208,store_030,Sofia Baker,picker,morning,2023-10-16,0.78
emp_03209,store_013,Aisha Singh,stager,evening,2023-04-22,1.119
emp_03210,store_022,Chloe Diaz,dispenser,midday,2023-08-06,1.198
emp_03211,store_029,Olivia Davis,picker,morning,2023-08-17,0.781
emp_03212,store_001,Amara Robinson,picker,morning,2025-04-13,1.103
emp_03213,store_041,Andre Anderson,stager,midday,2022-10-29,1.117
emp_03214,store_042,Alex Baker,picker,morning,2021-11-08,0.731
emp_03215,store_031,Jordan Chen,dispenser,midday,2023-08-07,1.037
emp_03216,store_043,Elena Brown,dispenser,midday,2021-02-24,1.075
emp_03217,store_039,Bianca Thomas,picker,morning,2025-04-12,1.241
emp_03218,store_026,Anika Lopez,picker,morning,2021-03-13,0.95
emp_03219,store_013,Chloe Martinez,picker,midday,2021-12-27,0.894
emp_03220,store_047,Deja Nguyen,picker,evening,2024-07-16,1.102
emp_03221,store_032,Liam Williams,dispenser,evening,2024-10-30,0.858
emp_03222,store_014,Chloe Chen,dispenser,morning,2024-08-03,1.212
emp_03223,store_045,Elena Young,dispenser,evening,2024-05-20,0.768
emp_03224,store_039,Jalen Johnson,picker,midday,2024-11-16,1.087
emp_03225,store_045,Liam Diaz,dispenser,morning,2022-04-10,1.022
emp_03226,store_028,Taylor Johnson,picker,morning,2023-08-20,0.889
emp_03227,store_026,Alex Martinez,picker,morning,2023-03-08,1.417
emp_03228,store_039,Bianca Thomas,picker,evening,2025-07-11,1.132
emp_03229,store_011,Aarav Lopez,dispenser,morning,2021-11-16,1.014
